"100","1766151270001-748017357-1",\N,"1765649478569-891341182","1765737612501-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"101","1766150002979-499777460-1",\N,"1765649478569-891341182","1765737750060-1005852192","1","2.5l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"102","1766150728917-499777460-1",\N,"1765649478569-891341182","1765737750060-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"103","1766150083555-674806673-1",\N,"1765649478569-891341182","1765738301735-1005852192","1","1.5l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"104","1766150877244-674806673-1",\N,"1765649478569-891341182","1765738301735-1005852192","1","1.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"105","1766150126420-526207589-1",\N,"1765649478569-891341182","1765738482933-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"106","1766150612976-526207589-1",\N,"1765649478569-891341182","1765738482933-1005852192","1","1.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"107","1766150170220-1072486652-1",\N,"1765649478569-891341182","1765765924324-181506292","1","3.00l","0","0","0","0","0","0","0","0","morning","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"108","1766150677957-1072486652-1",\N,"1765649478569-891341182","1765765924324-181506292","1","2.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"109","1766300917398-936242801-1",\N,"1765649478569-891341182","1765907213619-1005852192","1","3.00l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"110","1766301532409-936242801-1",\N,"1765649478569-891341182","1765907213619-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"111","1766302112920-936242801-1",\N,"1765649478569-891341182","1765907213619-1005852192","1","2.5l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"112","1766300984598-820205887-1",\N,"1765649478569-891341182","1765736227116-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"113","1766301587311-820205887-1",\N,"1765649478569-891341182","1765736227116-1005852192","1","1.5l","0","0","0","0","0","0","0","0","evening","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"114","1766302166503-820205887-1",\N,"1765649478569-891341182","1765736227116-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
